mirror,cornea,0
pipe,faith,1
camera,manager,1
toy,window,0
lover,poetry,1
bible,atlas,0
butter,sound,0
football,stomach,0
punch,season,0
plug,tampon,0
fish,peter,0
bomb,magazine,0
shape,form,0
person,store,0
mouse,article,0
gift,article,0
bubble,life,1
book,mind,1
baby,monkey,0
pear,love,1
hole,hunger,0
perfume,success,1
thing,porn,0
gift,cancellation,0
debate,politics,1
game,audience,0
apple,peach,0
candle,passing,0
cup,plastic,0
baby,marriage,0
machine,son,0
light,swag,0
wallet,guitar,0
ladder,hope,1
plant,plan,0
glass door,love,1
sword,spirit,1
horse,park,0
ant,littleness,1
punch,outfit,0
animal,room,0
clay,face,0
bird,baby,0
human,business,1
snowflake,organization,1
gift,invitation,1
horse,laugh,0
dog,black,0
finger,bible,1
itch,regret,1
nut,wheel,0
flower,relation,1
fly,theory,0
paper,red,0
dog,lover,0
sponge,land,0
book,forum,0
coin,universe,0
friend,bar,0
son,jack,0
bird,photography,0
sponge,board,0
friend,mother,0
feather,gossip,1
sheet,vial,0
acquaintance,fellowship,1
building,pod,0
baby,brand,0
answer,engine,0
bomb,knight,0
seed,gratitude,1
hand,shape,0
switch,contractor,0
answer,jazz,0
muscle,style,0
dog,result,0
environment,context,0
balloon,situation,0
cellphone,love,1
key,principle,0
bible,prophet,0
book,pin,0
building,education,0
pipe,disobedience,0
iphone,universe,0
mouth,tomb,0
car,girl,0
switch,tongue,0
light switch,bike,0
balloon,leg,0
rock,stud,0
credit card,contract,1
bolt,rivet,0
mirror,globe,0
light bulb,aura,1
curtain,shape,0
car,front,0
screw,joint,0
sponge,computer,0
piece of paper,magnifier,0
lightbulb,fucker,0
garden,thinking,0
car,traffic,0
screen,mind,0
spice,profanity,0
baby,position,0
skin,container,0
egg,attitude,0
voice,death,0
light,humility,1
weed,acidity,0
window,gate,0
hole,song,0
word,perfect,0
garden,market,0
block,beach,0
door,shutter,0
dog,job,0
ball,bible,0
medicine,happiness,1
window,area,0
friend,exercise,0
hat,design,0
car,trinity,0
ladder,shape,0
pebble,truth,1
feather,hope,1
coin,prophecy,1
page,memory,1
ceiling,limiter,1
child,gym,0
bird,twitter,0
bird,shirt,0
car,subconscious,1
piece of paper,phone,0
keyboard,toy,0
gift,sacrifice,1
cat,anxiety,1
pet,teen,1
egg,womb,0
sponge,brickwork,0
person,life,0
picture frame,lid,0
bottle,bible,1
tea,woman,0
money,august,0
key,meditation,1
radio,head,0
toy,car,0
gift,rosemary,0
light,thanksgiving,0
fish,teacher,0
lego,life,0
wheel,heart,0
thing,debt,0
stream,garden,0
toy,kit,0
punch,photo,0
sweet,love,0
address,gravity,1
chalkboard,life,1
flask,mind,1
map,calendar,0
lever,strut,0
flower,leaf,0
baby,plasma,0
rock,pecker,0
food,hardship,0
animal,criminal,0
hole,nose,0
sponge,grout,0
lake,bank,0
exercise,laughter,0
zipper,stitch,0
leaf,chair,0
candle,lamp,0
car,dishwasher,0
friend,copy,0
piano,thing,0
itch,poverty,1
art,life,1
crystal,cruelty,0
muscle,recovery,1
mirror,model,0
dog,hobo,0
garden,virginity,0
cap,style,0
hand,pattern,0
key,friend,0
jacket,crown,0
blanket,cold,1
elastic band,bladder,0
object,night,0
garden,country,0
book,coupon,0
window,algorithm,0
feather,heart,0
friend,magazine,0
coin,corruption,1
train,caravan,0
tube,body,0
cut,haircut,0
powder,gray,0
wood,forest,0
bathtub,space,1
light,friendship,1
wall,brain,1
window,t-shirt,0
magic show,politics,1
pet,islam,0
feather,stick,0
gift,second,0
airplane,corporation,0
garden,blood,0
potato,brain,1
ladder,man,0
rubber band,credit,1
flashlight,god,1
air,friendship,1
head,sound,0
plant,piety,0
picture,bible,0
punch,impact,1
page,truth,0
ticket,balcony,0
taco,mixture,1
seed,ace,1
table,memory,1
piece of paper,universe,1
curtain,air,1
sleep,coma,0
camera,pupil,0
car,view,0
snack,game,0
door,philosophy,1
train,metro,0
light,hope,1
butterfly,writing,0
frame,tissue,0
mouse,life,1
fridge,school,1
candle,effect,1
seed,phase,1
thief,end,1
flashlight,goal,1
bell,aroma,1
ornament,beauty,1
mirror,relationship,1
son,artistry,1
ball,cancer,0
tattoo,surgery,0
window,sky,0
wall,lie,0
fly,question,0
book,response,0
bubble,love,1
lock,wire,0
cat,singer,0
canvas,fabric,0
key,work,0
baby,pet,0
song,relationship,1
string,song,0
glass,cup,0
subject,laser,0
tape,memory,1
hammer,math,0
apple,day,0
folder,home,0
dog,dad,0
environment,mode,0
light,center,1
egg,foundation,1
human,horse,1
sponge,laminate,0
friend,vet,0
fish,tuna,0
coin,history,1
person,training,0
bar,atmosphere,0
hose,penis,0
golf ball,mind,0
air,nuclear,0
elastic band,tape,0
tattoo,forever,1
birthday candle,heart,1
letter,drawing,0
friend,buck,0
bike,programming,1
gift,inheritance,0
sword,heather,0
lid,ice,0
child,nation,1
song,nature,1
breath,post,0
bowl,box,0
thread,service,0
thread,glass,0
pool,reality,0
book,song,1
pet,store,0
gift,frustration,0
instrument,piano,0
electrical cord,prayer,0
child,dachshund,0
candle,character,0
curtain,foliage,0
painting,video,0
cover,enclosure,1
person,poetry,0
rock,girl,0
bubble,hair,0
car,conversation,0
bird,forgetfulness,0
son,snowball,0
arm,tango,0
rock,viper,0
glass,friendship,1
breath,energy,1
person,culture,1
noodle,quad,0
flashlight,ego,1
ring,corridor,0
cut,tattoo,0
mirror,work,0
swing,time,1
muscle,uterus,0
dog,capitalism,0
light,building,0
blanket,lodger,0
stick,respect,0
glass,attraction,0
pencil,repentance,0
muscle,cord,0
faucet,rain,0
seed,grace,0
organ,guitar,0
blanket,sun,0
painting,mind,0
ipad,countryman,0
spider web,law,1
tool,corporation,1
door,motivation,1
horse,lab,0
name,misty,0
dog,patriotism,1
cell phone,salt,0
rock,gas,0
call,stuff,0
balloon,patriarchy,0
sponge,core,0
wall,sense,0
son,dude,0
child,bartender,0
seed,opinion,1
sport,boxing,0
door,iris,0
finger,strand,0
friend,coast,1
small dog,arrogance,1
light,man,0
bottle,battery,1
tool,twitter,0
bomb,pain,1
child,cat,0
child,spirit,1
dog,rabbit,0
hat,role,0
muscle,ear,0
pencil,abdomen,0
animal,character,0
tennis match,game,0
gate,picture,0
coin,forgiveness,1
finger,voice,0
door,lord,0
ball,happiness,0
tennis match,head,0
flower,mom,0
paint,photo,0
window,performance,1
chip,tuner,0
nail,day,0
magic show,christianity,0
thread,life,1
arm,strut,0
balloon,band,0
salad,smell,0
horse,passion,1
ticket,licence,1
tv,computer,0
butterfly,satchel,0
space,gap,0
rag,lap,0
rubik's cube,reshuffle,0
letter,message,0
building,personality,1
person,cockroach,0
garden,salad,0
ladder,civilization,1
thief,return,0
ice-cream,woman,0
menu,contents,0
mirror,fort,0
weight,inductor,0
butterfly,hand,0
sword,sound,1
key,guru,1
tool,knowledge,1
gift,story,0
letter,duvet,0
shirt,grade,0
map,process,0
muscle,success,1
cup,faith,1
sponge,kitten,0
sandwich,structure,0
orchestra,life,1
bar,seating,0
bar,brain,0
painting,calling,0
mirror,career,1
bowl,time,1
string,buffer,0
page,pattern,1
nail,stuff,0
garden,village,0
circle,marriage,1
sandwich,windshield,1
head,boxer,0
fruit,infatuation,0
book,river,0
salad,vagina,0
alarm clock,compost,0
flashlight,focus,1
microwave,love,1
lemon,part,0
egg,psychoanalysis,0
orange,smell,0
circle,aim,0
garden,collection,0
animal,jack,0
cat,maxim,0
mouth,place,0
hand,attack,0
fist,mind,0
gem,blue,0
curtain,door,0
garden,mouth,0
animal,wind,0
rock,allegory,0
cigarette,baby,0
horse,father,0
dvd,video,0
couch,booth,0
plant,song,0
sponge,cedar,1
fruit,life,1
orchestra,family,1
seed,compassion,1
candy,cocoon,0
cut,figure,0
snowflake,war,1
airplane,simulator,0
animal,bike,0
flower,passion,0
channel,wedge,0
friend,gun,0
lover,book,0
question,form,0
punch,response,0
letter,spirit,1
ball,bladder,0
couch,bike,0
container,bible,0
flower,fragrance,0
punch,shock,0
wheel,fate,0
lamp,truth,1
pocket,capsule,0
rock,structure,0
animal,demon,0
clock,heart,0
window,section,0
band,profile,0
animal,nigger,0
door,cervix,0
thief,guy,0
weed,anxiety,0
train,violence,0
test,cancer,0
sword,utterance,0
space,sinus,0
stroke,rep,0
thief,addiction,0
cat,female,0
tool,wealth,0
paintbrush,pen,0
stove,constitution,0
thread,society,1
mouth,communism,0
penny,galaxy,0
page,day,0
blanket,cape,0
dog,shadow,0
game,fashion,0
window,state,0
horse,rim,0
building,soul,0
baby,rabbit,0
balloon,diaphragm,0
box,block,0
fruit,happiness,1
seed,smile,0
snack,poop,0
flower,babe,0
weight,sin,0
camera,eyeball,0
bomb,man,0
letter,oxygen,0
cookie,session,0
person,marriage,0
person,idea,0
gift,ass,0
cupboard,battery,0
hamburger,head,0
gem,name,0
bird,club,0
song,episode,0
crystal,diary,0
light,mom,0
voice,answer,0
chair,relationship,0
friend,bike,0
map,leap,0
string,obedience,0
rope,breath,0
son,carnival,0
clock,zodiac,0
game,dance,0
letter,picture,0
word,understanding,0
window,eardrum,0
shelf,dock,0
wheel,reincarnation,0
book,scroll,0
window,car,0
flower,planet,0
foot,root,0
light,thread,0
condiment,photography,0
crystal,thing,0
painting,braid,0
smoke,area,0
string,crystal,0
face,surface,0
bird,elephant,0
key,kit,0
car,student,0
flashlight,cursor,0
mirror,pain,0
friend,hump,0
muscle,muse,0
map,hand,0
person,democracy,0
rock,apple,0
book,category,0
alarm clock,flowering,0
game,halo,0
muscle,photography,0
sword,gambling,0
head,cartoon,0
sponge,white,0
cut,life,0
nail,cycle,0
map,tongue,0
ball,brain,0
oil,liquid,0
sponge,fat,0
sponge,emulsion,0
ingredient,critique,0
faucet,mouth,0
guitar,baritone,0
mirror,heart,0
icon,floppy,0
snowflake,smile,1
thread,cycle,0
bubble,eye,0
laptop,board,0
game,sat,0
light switch,pain,0
dog,karma,0
balloon,expectancy,0
fish,conductor,0
piano,beer,0
punch,entry,0
bow,manliness,1
task,bridge,1
mouth,sphincter,0
gem,moment,0
balloon,tongue,0
child,poem,0
lever,bracket,0
object,shadow,0
machine,equipment,0
game,week,0
sandwich,trash,0
mirror,acting,0
candle,death,1
stream,narration,1
rock,saddle,0
calculator,computer,0
balloon,muscle,0
task,shopping,0
circle,oval,0
nut,sound,0
dog,case,0
presentation,resume,0
wall,road,0
fish,blockbuster,0
fly,marketing,0
hand,community,0
canvas,wood,0
person,baby,0
eraser,snow,0
bead,perfection,0
stream,cursor,0
baby,universe,0
person,add,0
radio,poet,0
computer,brains,0
sport,walking,0
banana,bed,0
water,hope,0
piece of clothing,model,0
accordion,life,0
cat,person,0
rubberband,shit,0
burger,cricket,0
feather,guy,0
snowflake,christmas,0
key,imagination,1
circle,poem,0
rock,diabetes,0
table,plan,0
thread,narrative,0
child,waiting,0
mouth,focus,0
leaf,mankind,0
rubberband,skin,0
telephone,woman,0
pool,tub,0
screen,difference,0
punch,fuss,0
ingredient,narrative,0
bill,rate,0
car,sky,0
toy,radar,0
garden,nation,0
debate,source,0
wheel,soul,0
block,key,0
hammer,knife,0
oven,plate,0
child,parrot,0
picture,music,0
yoga,life,0
clock,thyroid,0
person,school,0
frame,pattern,0
child,fish,0
pipe,cable,0
thief,doom,0
glass,mercy,1
glove,tag,0
machine,hallelujah,0
guitar,body,0
child,gander,0
thief,life,0
tube,thing,0
baby,controller,0
animal,face,0
baby,life,0
sport,bowling,0
animal,night,0
sword,pen,0
friend,library,0
mirror,phone,0
car,quad,0
switch,prayer,0
word,pattern,0
flower,pussy,0
hat,cap,0
cat,shady,0
floor,cash,0
marble,moon,0
dog,research,0
gift,smoking,0
lightbulb,charm,0
map,preview,0
dog,manifesto,0
pancake,consistency,0
child,game,0
muscle,initiative,0
garden,heart,1
cloth,wire,0
petal,sensibility,0
package,home,0
muscle,laughter,1
weed,boy,0
camera,imagination,1
calculator,blur,0
gas,smell,0
sport,mining,0
eye,iris,0
map,constitution,0
pet,dragon,0
game,practice,0
tool,consciousness,0
window,prayer,0
eye,sabbath,0
rubber band,ass,0
microphone,wire,0
hole,memory,0
vegetable,broccoli,0
thing,government,0
sword,wisdom,0
ant,story,0
lever,gear,0
dog,boyfriend,0
gift,skin,0
mirror,communication,1
hole,loophole,0
muscle,language,0
necklace,husband,0
computer,god,1
bell,note,0
cough,love,1
horse,pride,1
pebble,tour,0
train,moose,0
sword,guitar,0
exercise,exhibition,0
train,science,0
door,beauty,0
medicine,distance,0
label,caption,0
candle,idea,0
bomb,letter,0
path,center,0
putty,paste,0
snack,weed,0
path,mirror,0
spider web,cosmos,1
golf ball,atom,1
window,site,0
coin,anger,0
path,proving,0
glove,self,0
camera,sight,0
ground,shield,0
hand,feeling,0
human,shark,0
bird,orange,0
rope,karma,1
vegetable,son,0
ticket,salvation,0
radio,channel,0
box,prism,0
friend,square,0
lever,time,0
punch,transfer,0
picture,relief,1
cat,man,0
fruit,girl,0
light switch,song,1
chicken,potato,0
scale,soul,1
bomb,suicide,0
plant,brain,0
belt,grouping,0
path,page,0
sheet of paper,saddle,0
pillow,friendship,1
car,yoga,0
bomb,moaning,0
cat,video,0
flask,shape,0
airplane,stock,0
balloon,siege,0
noodle,body,0
painting,post,0
straw,membrane,0
art,window,0
person,machine,0
bomb,clan,0
song,truth,1
friend,night,0
weight,rejection,0
answer,work,0
dog,nurse,0
car,spec,0
sandwich,system,0
painting,film,0
hair,opportunity,0
pancake,article,0
chicken,place,0
grocery list,constitution,0
weight,shit,0
mat,thatch,0
flower,clasp,0
container,script,0
picture,room,0
golf ball,lump,0
song,knowledge,1
poker chip,moon,0
bag,bladder,0
mouse,government,0
seed,heaven,1
lotion,bar,0
painting,drawing,0
horse,canoe,0
spider web,forest,0
friend,river,0
door,relay,0
gem,quality,0
lock,question,0
name,face,0
broom,voice,0
book,history,0
wii,pad,0
friend,holly,0
smoke,love,1
ring,tracker,0
shirt,dress,0
size,boyfriend,0
straw,tongue,0
arm,warmth,1
tube,membrane,0
sheet,noise,0
hand,device,0
light,goal,1
oven,bedroom,0
dish,band,0
child,monk,0
cut,article,0
weed,topic,0
candle,post,0
game,church,0
blanket,dust,0
petal,skin,0
drink,content,0
son,robin,0
canvas,wave,0
shirt,issue,0
friend,hotel,0
pear,body,0
tool,bride,0
bomb,fee,0
pet,hair,0
coin,book,0
car,closet,0
bubble,affair,0
weed,resentment,0
bell,clarity,1
pipe,network,1
mirror,reflector,0
hand,sand,0
rubber band,universe,0
letter,song,0
circle,magazine,0
clock,dog,0
page,map,0
door,window,0
game,assertion,0
apple,sin,0
menu,picture,0
subject,movie,0
sport,gambling,0
muscle,communication,0
friend,boyfriend,0
table,form,0
muscle,fear,1
plug,septum,0
alarm clock,body,0
friend,note,0
dog,thread,0
gift,review,0
ipad,life,0
marble,toy,0
lemon,truck,0
dog,fact,0
phone call,disappointment,0
small gift,card,0
page,snow,0
door,sex,0
stream,money,0
person,mattress,0
text,case,0
seed,peace,1
hand,peace,1
seed,aim,0
snowflake,bowler,0
book,bible,0
punch,chapter,0
ball,fed,0
rope,relationship,0
stamp,wink,0
mirror,flow,0
card,mind,0
container,object,0
magic show,dinner,0
breath,sovereignty,0
rock,depreciation,0
board,panel,0
gem,piece,0
train,logic,0
box,sleeve,0
question,show,0
bubble,week,0
light,happiness,1
banana,shape,0
arm,neuron,0
vegetable,life,0
feather,humanity,0
gem,hotel,0
mirror,failure,0
mirror,platinum,0
person,illustration,0
gift,study,0
computer,game,0
straw,reed,0
glove,voice,0
banana,god,0
laptop,phone,0
baseball,sphere,0
teddy bear,face,0
vision,scene,0
piece of paper,carbohydrate,0
sponge,field,0
guitar,knife,0
mirror,hate,0
flower,abuse,0
dust,case,0
hole,pit,0
hand,rope,0
painting,top,0
canvas,server,0
dough,cat,0
surprise,song,0
bar,loft,0
bible,publication,0
machine,time,0
call,love,1
shirt,friendship,1
orange,truth,0
muscle,compassion,1
name,melody,0
pebble,mantra,1
oven,street,0
lake,campaign,0
mosquito,trend,1
wheel,body,0
friend,toy,0
scale,anime,0
punch,revelation,0
finger,marriage,1
seed,fear,1
friend,sponsor,0
screw,person,0
child,industry,0
hammer,chanting,0
dog,garden,0
light bulb,solution,1
person,plain,0
wall,frontier,1
surprise,bite,0
bunny,christmas,0
fun,music,0
book,interface,0
song,blood,0
shirt,size,0
friend,sister,0
train,country,0
key,wheel,0
map,piece,0
baseball,truth,0
person,depression,0
grape,lung,0
wall,unionism,1
bird,marriage,1
pencil,ram,0
plant,team,0
muscle,fearlessness,1
wall,material,0
lake,ocean,0
car,client,0
train,story,1
hat,hair,0
sponge,state,0
oven,hubby,0
credit card,sperm,0
chalkboard,mind,1
canvas,skin,0
ladder,observance,0
thread,journey,0
sponge,thyroid,0
flag,detainer,0
oven,valley,0
bug,love,1
test,game,0
toy,picture,0
mirror,bible,0
weight,mom,0
box,profession,0
clock,guy,0
photo,work,0
elevator,child,0
thermostat,thyroid,0
car,socialism,0
mirror,radiator,0
baby,replica,0
child,expression,0
radio,circuit,0
light bulb,body,0
book,season,0
machine,deck,0
call,hatred,0
lotion,product,0
building,relationship,0
sword,camera,0
friend,pleasure,0
girlfriend,god,0
light,instruction,0
chip,building,0
rock,mind,1
friend,brand,0
train,society,1
cup,spouse,1
smell,man,0
child,work,0
calculator,cell,0
manual,bible,0
human,rifle,0
toy,matter,0
cut,curse,0
word,ma,0
ball,hip,0
toy,creature,0
vision,dream,1
airplane,sound,0
train,presentation,0
shirt,grief,0
sink,tooth,0
bubble,oxford,0
face,cage,0
light,clearness,1
coin,technology,1
pebble,focus,0
oven,office,0
friend,game,0
rock,glove,0
box,wall,0
container,life,1
gate,defender,0
muscle,positivity,1
gift,empathy,1
banana,fuselage,0
oven,weather,0
door,change,0
bed,hostel,0
straw,time,0
painting,round,0
file,virus,0
key,knowledge,1
sponge,son,0
sport,seduction,1
building,history,1
error,situation,0
shape,thought,0
channel,thread,0
screen,bitterness,1
computer,projector,0
wall,twitter,0
game,conversation,0
salad,subway,0
lotion,texture,0
icon,bass,0
notebook,desk,0
snowflake,property,0
lemon,christianity,0
gem,image,0
key,name,0
bible,thing,0
cord,bond,0
train,momentum,1
extension cord,ultra,1
car,investment,0
fish,amber,0
friend,cat,0
feather,death,0
ball,moon,0
person,visitor,0
mirror,cowl,0
device,phone,0
machine,location,0
hammer,jolt,0
dinner plate,tile,0
person,pretty,0
fish,dress,0
folder,topic,0
accordion,ass,0
note,post,0
weight,boredom,0
rock,result,0
piece of paper,trust,0
ball,cyst,0
dog,fat,0
circle,peace,1
game,stage,0
string,responsibility,1
thing,wisdom,1
leaf,faith,1
candle,relationship,1
rock,polish,0
picture,view,0
oven,grill,0
elevator,pain,1
sandwich,love,1
fish,music,0
wall,darkness,1
nail,hero,1
ball,radar,0
blanket,snow,0
note,article,0
door,sin,0
human,plant,0
thief,stroke,0
bed,loft,0
sandwich,essay,0
child,skin,0
airplane,fan,0
baby,company,0
note,assignment,0
pear,peach,0
page,sheet,0
ticket,certificate,0
punching bag,guy,0
bottle,man,0
path,plan,0
bird,heart,1
ball,chest,0
ladder,video,0
bug,palm,0
hole,downtown,0
hammer,banana,0
weight,solitude,0
rubberband,brain,0
photo,memory,0
folder,container,0
tool,parliament,0
weed,selfishness,0
hand,light,1
lamp,guru,0
animal,body,0
person,ego,0
straw,drain,0
rope,rim,0
egg,chair,0
camera,heart,0
balloon,athlete,0
garden,restaurant,0
thermostat,mind,1
piano,axe,0
bomb,deck,0
plant,trump,0
lover,crack,0
hole,boat,0
thing,racism,0
pet,neon,0
weight,ballast,0
feather,rest,0
thief,burglar,0
package,state,0
basketball,truck,0
scent,corruption,1
bar,house,0
sword,weapon,0
painting,god,0
machine,place,0
screwdriver,cocktail,0
picture,novel,0
tool,chair,0
spider web,memory,0
plant,budget,0
word,sun,0
rock,seed,0
rope,stress,0
coin,politics,0
song,echo,0
rock,husband,0
hand,cursor,0
newspaper,rock,0
camera,computer,0
butterfly,friend,0
baby,story,0
flower,element,0
baby,tweet,0
tag,segment,0
hammer,tool,0
elastic band,sexuality,0
stream,story,1
head,bud,0
note,person,0
friend,home,0
gum,sex,0
friend,winner,0
paintbrush,voice,0
manual,information,0
bubble,reason,0
shirt,name,0
thumb,personality,0
seed,pattern,0
door knob,mom,0
doorknob,guy,0
child,attitude,0
baby,practice,0
tattoo,scarification,0
rubber band,marketing,0
key,trust,0
notebook,book,0
map,view,0
flower,sex,0
friend,chocolate,0
wall,refusal,0
bird,spirituality,0
weed,mold,0
game,club,0
key,forgiveness,0
balloon,bladder,0
toy,hose,0
gem,daughter,0
breath,world,0
sponge,cellulose,0
mirror,blade,0
flag,accent,0
tube,package,0
cat,moon,0
bubble,fantasy,0
rock,boat,0
page,fox,0
thing,voice,0
fish,clown,0
girlfriend,prowler,0
sword,heartbreak,0
canvas,yard,0
plant,mind,0
coin,conversion,1
foot,wife,0
bomb,aspect,0
glove,bag,0
seed,cycle,0
rope,tale,0
train,death,0
child,experience,0
salad,presentation,0
glove,creation,0
cloth,physics,0
animal,guy,0
debate,course,0
mouth,anus,0
sport,music,0
child,brand,0
song,wind,0
cigarette,procrastination,1
accordion,process,0
wall,democracy,0
desk,memory,0
light switch,wiring,0
balloon,object,0
hot chocolate,poem,0
seed,darkness,0
book,chapter,0
note,color,0
fist,head,0
plastic,container,0
candle,shirt,0
art,death,0
bill,music,0
mirror,dial,0
wind,mind,0
thread,racism,0
picture,foyer,0
container,card,0
child,priesthood,0
gift,voice,0
letter,disc,0
building,methodology,0
magic show,love,1
garden,cafe,0
timer,tick,0
wood,vinyl,0
ceiling,sky,0
thief,virus,0
ice,trust,0
person,daughter,0
computer,love,1
fly,camera,0
rope,fear,0
person,martin,0
girlfriend,therapist,0
apple,man,0
rubik's cube,play,0
picture,mesa,0
medicine,alcohol,0
rubber band,work,0
seed,work,0
song,spring,0
weight,thought,0
sponge,project,0
son,martin,0
crystal,intention,0
fly,car,0
door,film,0
egg,law,0
chicken,film,0
friend,director,0
car,program,0
plant,wife,0
tube,cup,0
key,cola,0
seed,bulb,0
book,photograph,0
seed,source,0
mirror,humility,1
song,work,0
lightswitch,love,1
cat,match,0
friend,jealousy,0
hand,wind,0
word,gesture,0
foot,ass,0
orchestra,soccer,0
flashlight,sun,0
ribbon,time,0
broom,elephant,0
bread,batch,0
circle,sphere,0
timer,reserve,0
handkerchief,resolution,0
person,planet,0
sponge,lad,0
picture frame,vase,0
horse,army,0
building,house,0
baby,foot,0
person,church,0
candle,thought,0
muscle,power,0
computer,antic,0
chicken,ego,0
bubble,innocence,0
person,weather,0
box,phone,0
dog,beer,0
pet,bike,0
gift,daughter,0
hose,prayer,0
medicine,supplement,0
sponge,brush,0
fish,technology,0
door,night,1
flower,embryo,0
cat,wait,0
muscle,attitude,0
ribbon,banner,0
horse,computer,0
painting,store,0
light,observation,1
lever,nature,0
powder,rust,0
girlfriend,oil,0
human,duck,0
jack,bird,0
stream,woman,1
box,family,0
elastic band,democracy,0
coat,membrane,0
paddle,forearm,1
bomb,album,0
channel,strut,0
ladder,dance,0
medicine,hug,1
car,fact,0
image,photo,0
pillow,content,0
friend,stern,0
spot,evil,0
fly,truck,0
spiderweb,story,0
fun,study,0
music,dance,0
punch,record,0
orchestra,body,0
hat,padding,0
bomb,tank,0
human,machine,0
apple,fruit,0
person,humming,0
box,skull,0
car,hobby,0
ant,earth,0
path,book,0
dog,kitchen,0
note,work,0
word,name,0
balloon,foot,0
muscle,strength,1
person,pencil,0
pipe,noise,0
song,peace,1
bird,position,0
glass,comfort,0
rock,granny,0
machine,war,1
apple,pussy,0
chair,cooling,0
punch,venom,0
path,culture,0
container,music,0
butterfly,museum,1
table,horse,0
camera,lightning,1
tattoo,jewelry,
balloon,man,0
snack,food,0
call,life,0
dog,leprechaun,0
dog,summer,0
child,life,0
pool,lane,0
page,symbol,0
door,brain,1
song,teaching,0
lemon,sun,0
mouse,roach,0
painting,simulator,0
map,hypnosis,0
notepad,software,0
sandwich,burger,0
computer,copier,0
snowflake,show,0
plant,portfolio,0
cell phone,love,0
paper,form,0
test,college,0
friend,tree,0
rock,crust,0
water,soul,1
light bulb,reading,1
baby,commons,0
toy,boat,0
flower,mouth,1
seed,universe,1
child,people,0
ladder,religion,0
image,skin,0
friend,silence,0
note,movement,0
human,cat,0
oven,station,0
child,rock,0
map,man,0
light bulb,smile,1
sport,archery,0
train,sex,0
water,rain,0
weight,sunday,0
stick,shifter,0
soda can,shit,0
song,breeze,1
cat,history,0
image,story,0
painting,course,0
canvas,background,1
map,separation,0
key,lock,0
car,earth,0
mouth,opening,0
book,frame,0
bomb,barbecue,0
lover,dream,1
animal,coffee,0
glove,machine,0
insect,advertising,0
circle,head,0
ball,unhappiness,0
train,project,0
key,baptism,0
gift,feedback,1
seed,situation,0
thumb,tool,0
dog,idea,0
baby,dream,1
book,cosmos,1
human,memory,0
garden,day,0
balloon,fascism,0
whiteboard,shaft,0
hammer,comment,0
elevator,alcoholism,0
muscle,analogy,0
broom,shape,0
painting,history,0
device,love,0
flag,tail,0
key,fiction,0
light switch,process,0
instrument,blow,0
child,logic,0
pet,lamb,0
ball,dose,0
mirror,wife,0
friend,approach,0
feather,victory,1
computer,intuition,0
pipe,sound,0
friend,honesty,1
key,person,0
car,employee,0
bird,pizza,0
person,belief,0
window,television,1
piece of clothing,car,0
mirror,imagination,1
child,mercury,0
picture,tragedy,0
tool,motivation,0
person,fool,0
thread,trust,0
sheet,cover,1
child,typhus,0
garden,novel,1
friend,gaming,0
sink,shape,0
container,capacity,1
bed,water,1
question,truth,0
song,rosary,1
game,tarot,0
human,watch,0
leg,component,0
sponge,character,0
friend,flow,0
garden,bouquet,0
pencil,peace,0
hole,window,1
plastic,material,0
drink,bowl,0
cigarette,movie,1
wind,destiny,1
circle,stronghold,0
hole,house,0
faucet,practitioner,0
game,pain,0
image,canvas,0
book,senior,1
image,life,0
toy,revelation,0
child,medicine,0
gift,bag,0
key,visa,0
horse,mom,0
spoon,class,0
rock,peter,0
child,sense,0
hole,blackness,1
child,bloke,0
fish,thistle,0
string,enzyme,0
alarm clock,stress,0
lever,cloth,0
belt,equator,0
seed,camp,0
machine,cock,0
map,page,0
coin,word,0
cupboard,church,0
friend,melody,1
balloon,ego,0
bread,texture,0
marker,texture,0
balloon,space,0
golf ball,tongue,0
page,article,0
picture,square,0
task,brain,0
label,brand,0
banana,aloe,0
word,atheist,0
skin,egg,0
punch,green,0
computer,universe,1
cat,piano,0
window,book,1
cellphone,microphone,0
toothbrush,bible,0
tool,porn,0
train,thing,0
coin,view,0
hole,regret,1
animal,consciousness,0
coin,church,0
person,grape,0
mirror,jelly,0
seed,science,1
window,cap,0
flashlight,love,1
dog,noel,0
magic show,wedding,1
material,wine,0
pipe,thing,0
orchestra,word,0
voice,vision,0
hair,tie,0
painting,piece,0
cat,worry,0
button,body,0
ball,luck,0
plastic,screen,0
gift,penalty,0
pet,table,0
ceiling,times,0
punch,writing,0
hammer,status,0
airplane,university,0
list,document,0
thread,feeling,0
tube,jar,0
newspaper,market,0
hammer,clutter,0
machine,conversation,0
punch,shank,0
train,team,0
door,man,0
car,person,0
game,movie,0
wall,law,1
computer,existence,0
pool,dog,0
song,twitter,0
container,site,0
plant,virtue,1
garden,religion,0
music,life,1
flower,area,0
seed,donation,1
car,dishonesty,0
person,show,0
cat,bear,0
fishing line,product,0
car,experience,0
wall,guy,0
pillow,texture,0
coin,finance,1
dog,bunny,0
sponge,pulp,0
clay,youth,0
child,disciple,0
laptop,language,0
horse,anger,1
canvas,sky,1
page,book,0
magic show,world,1
coin,thinking,0
garden,writing,0
pebble,report,0
curtain,night,0
ant,humanity,0
ticket,citizenship,0
wii,game,0
weed,thyme,0
ribbon,hair,0
balloon,sprout,0
